Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
No. 1 Constitutional Amendment,Yes,NON,069,1285,1092,637,3014,90.02
No. 1 Constitutional Amendment,Yes,NON,070,1220,1109,335,2664,83.59
No. 1 Constitutional Amendment,Yes,NON,071,442,390,255,1087,88.66
No. 1 Constitutional Amendment,Yes,NON,072,768,704,415,1887,85.62
No. 1 Constitutional Amendment,Yes,NON,073,1223,1227,738,3188,80.28
No. 1 Constitutional Amendment,Yes,NON,074,-,-,-,88,75.86
No. 1 Constitutional Amendment,Yes,NON,075,1033,736,570,2339,87.05
No. 1 Constitutional Amendment,Yes,NON,076,817,489,614,1920,86.06
No. 1 Constitutional Amendment,Yes,NON,077,783,977,411,2171,89.30
No. 1 Constitutional Amendment,Yes,NON,078,994,595,417,2006,88.02
No. 1 Constitutional Amendment,Yes,NON,079,277,331,414,1022,86.03
No. 1 Constitutional Amendment,Yes,NON,080,268,277,251,796,86.80
No. 1 Constitutional Amendment,Yes,NON,081,398,439,211,1048,88.59
No. 1 Constitutional Amendment,Yes,NON,082,1006,623,838,2467,86.77
No. 1 Constitutional Amendment,Yes,NON,083,1996,1618,766,4380,85.10
No. 1 Constitutional Amendment,Yes,NON,084,553,577,388,1518,86.15
No. 1 Constitutional Amendment,Yes,NON,085,680,785,426,1891,78.86
No. 1 Constitutional Amendment,Yes,NON,086,715,616,415,1746,89.68
No. 1 Constitutional Amendment,Yes,NON,087,1163,1433,679,3275,81.69
No. 1 Constitutional Amendment,Yes,NON,088,155,129,238,522,87.44
No. 1 Constitutional Amendment,Yes,NON,089,302,418,324,1044,89.23
No. 1 Constitutional Amendment,Yes,NON,090,1329,1727,735,3791,81.23
No. 1 Constitutional Amendment,Yes,NON,091,839,828,539,2206,82.50
No. 1 Constitutional Amendment,Yes,NON,092,586,611,339,1536,87.87
No. 1 Constitutional Amendment,Yes,NON,093,745,585,570,1900,84.78
No. 1 Constitutional Amendment,Yes,NON,094,498,491,515,1504,83.98
No. 1 Constitutional Amendment,Yes,NON,095,769,895,456,2120,81.07
No. 1 Constitutional Amendment,Yes,NON,096,545,646,434,1625,78.31
No. 1 Constitutional Amendment,Yes,NON,097,1329,970,570,2869,87.44
No. 1 Constitutional Amendment,Yes,NON,098,552,717,424,1693,80.39
No. 1 Constitutional Amendment,Yes,NON,099,787,919,469,2175,78.21
No. 1 Constitutional Amendment,Yes,NON,100,483,563,481,1527,87.56
No. 1 Constitutional Amendment,Yes,NON,101,873,926,542,2341,80.17
No. 1 Constitutional Amendment,Yes,NON,102,678,477,375,1530,85.38
No. 1 Constitutional Amendment,Yes,NON,103,573,537,384,1494,81.28
No. 1 Constitutional Amendment,Yes,NON,104,234,262,156,652,90.68
No. 1 Constitutional Amendment,Yes,NON,105,917,623,642,2182,81.36
No. 1 Constitutional Amendment,Yes,NON,106,794,941,560,2295,83.73
No. 1 Constitutional Amendment,Yes,NON,107,1491,1732,438,3661,82.27
No. 1 Constitutional Amendment,Yes,NON,108,1628,1653,626,3907,87.96
No. 1 Constitutional Amendment,Yes,NON,109,1500,1638,626,3764,81.88
No. 1 Constitutional Amendment,Yes,NON,110,703,888,211,1802,84.40
No. 1 Constitutional Amendment,Yes,NON,111,1183,1082,519,2784,86.30
No. 1 Constitutional Amendment,No,NON,001,313,210,111,634,21.17
No. 1 Constitutional Amendment,No,NON,002,-,-,-,109,14.63
No. 1 Constitutional Amendment,No,NON,003,163,141,94,398,14.78
No. 1 Constitutional Amendment,No,NON,004,66,66,39,171,15.48
No. 1 Constitutional Amendment,No,NON,005,94,91,57,242,11.21
No. 1 Constitutional Amendment,No,NON,006,607,374,115,1096,14.32
No. 1 Constitutional Amendment,No,NON,007,569,445,145,1159,19.02
No. 1 Constitutional Amendment,No,NON,008,395,318,74,787,17.25
No. 1 Constitutional Amendment,No,NON,009,-,-,-,93,14.37
No. 1 Constitutional Amendment,No,NON,010,66,34,46,146,17.14
No. 1 Constitutional Amendment,No,NON,011,367,207,74,648,17.09
No. 1 Constitutional Amendment,No,NON,012,130,91,58,279,13.10
No. 1 Constitutional Amendment,No,NON,013,141,108,44,293,10.65
No. 1 Constitutional Amendment,No,NON,014,413,325,94,832,15.90
No. 1 Constitutional Amendment,No,NON,015,421,203,133,757,15.16
No. 1 Constitutional Amendment,No,NON,016,-,-,-,70,9.89
No. 1 Constitutional Amendment,No,NON,017,318,254,52,624,15.15
No. 1 Constitutional Amendment,No,NON,018,-,-,-,102,10.60
No. 1 Constitutional Amendment,No,NON,019,208,150,39,397,12.78
No. 1 Constitutional Amendment,No,NON,020,-,-,-,60,13.22
No. 1 Constitutional Amendment,No,NON,021,-,-,-,89,12.95
No. 1 Constitutional Amendment,No,NON,022,134,105,44,283,11.17
No. 1 Constitutional Amendment,No,NON,023,104,59,36,199,12.41
No. 1 Constitutional Amendment,No,NON,024,-,-,-,64,22.22
No. 1 Constitutional Amendment,No,NON,025,517,226,174,917,17.21
No. 1 Constitutional Amendment,No,NON,026,138,89,53,280,13.20
No. 1 Constitutional Amendment,No,NON,027,294,160,110,564,11.13
No. 1 Constitutional Amendment,No,NON,028,267,112,79,458,14.94
No. 1 Constitutional Amendment,No,NON,029,61,34,30,125,12.01
No. 1 Constitutional Amendment,No,NON,030,179,132,67,378,15.35
No. 1 Constitutional Amendment,No,NON,031,249,174,63,486,17.11
No. 1 Constitutional Amendment,No,NON,032,163,126,78,367,14.66
No. 1 Constitutional Amendment,No,NON,033,348,173,86,607,12.83
No. 1 Constitutional Amendment,No,NON,034,180,122,51,353,12.78
No. 1 Constitutional Amendment,No,NON,035,513,464,89,1066,17.03
No. 1 Constitutional Amendment,No,NON,036,704,379,99,1182,18.76
No. 1 Constitutional Amendment,No,NON,037,-,-,-,240,11.28
No. 1 Constitutional Amendment,No,NON,038,530,384,103,1017,19.60
No. 1 Constitutional Amendment,No,NON,039,-,-,-,108,14.14
No. 1 Constitutional Amendment,No,NON,040,-,-,-,91,13.85
No. 1 Constitutional Amendment,No,NON,041,86,64,31,181,11.28
No. 1 Constitutional Amendment,No,NON,042,320,195,78,593,14.98
No. 1 Constitutional Amendment,No,NON,043,-,-,-,82,14.26
No. 1 Constitutional Amendment,No,NON,044,-,-,-,124,11.26
No. 1 Constitutional Amendment,No,NON,045,283,165,89,537,13.16
No. 1 Constitutional Amendment,No,NON,046,209,98,79,386,13.63
No. 1 Constitutional Amendment,No,NON,047,65,30,42,137,13.05
No. 1 Constitutional Amendment,No,NON,048,135,124,33,292,16.40
No. 1 Constitutional Amendment,No,NON,049,302,178,99,579,14.35
No. 1 Constitutional Amendment,No,NON,050,174,63,41,278,14.09
No. 1 Constitutional Amendment,No,NON,051,131,86,63,280,13.33
No. 1 Constitutional Amendment,No,NON,052,369,166,61,596,14.62
No. 1 Constitutional Amendment,No,NON,053,117,75,56,248,14.33
No. 1 Constitutional Amendment,No,NON,054,159,88,71,318,12.60
No. 1 Constitutional Amendment,No,NON,055,221,213,57,491,13.13
No. 1 Constitutional Amendment,No,NON,056,-,-,-,49,8.70
No. 1 Constitutional Amendment,No,NON,057,118,67,57,242,14.50
No. 1 Constitutional Amendment,No,NON,058,72,43,30,145,12.70
No. 1 Constitutional Amendment,No,NON,059,391,168,84,643,13.60
No. 1 Constitutional Amendment,No,NON,060,164,119,32,315,18.45
No. 1 Constitutional Amendment,No,NON,061,67,51,37,155,15.47
No. 1 Constitutional Amendment,No,NON,062,330,221,104,655,15.92
No. 1 Constitutional Amendment,No,NON,063,-,-,-,146,12.47
No. 1 Constitutional Amendment,No,NON,064,79,53,49,181,11.99
No. 1 Constitutional Amendment,No,NON,065,232,155,81,468,15.25
No. 1 Constitutional Amendment,No,NON,066,178,116,57,351,12.44
No. 1 Constitutional Amendment,No,NON,067,247,133,39,419,15.56
No. 1 Constitutional Amendment,No,NON,068,120,81,30,231,10.29
No. 1 Constitutional Amendment,No,NON,069,157,112,65,334,9.98
No. 1 Constitutional Amendment,No,NON,070,-,-,-,523,16.41
No. 1 Constitutional Amendment,No,NON,071,68,35,36,139,11.34
No. 1 Constitutional Amendment,No,NON,072,159,116,42,317,14.38
No. 1 Constitutional Amendment,No,NON,073,399,273,111,783,19.72
No. 1 Constitutional Amendment,No,NON,074,-,-,-,28,24.14
No. 1 Constitutional Amendment,No,NON,075,175,114,59,348,12.95
No. 1 Constitutional Amendment,No,NON,076,164,66,81,311,13.94
No. 1 Constitutional Amendment,No,NON,077,135,89,36,260,10.70
No. 1 Constitutional Amendment,No,NON,078,153,74,46,273,11.98
No. 1 Constitutional Amendment,No,NON,079,60,52,54,166,13.97
No. 1 Constitutional Amendment,No,NON,080,-,-,-,121,13.20
No. 1 Constitutional Amendment,No,NON,081,-,-,-,135,11.41
No. 1 Constitutional Amendment,No,NON,082,195,103,78,376,13.23
No. 1 Constitutional Amendment,No,NON,083,523,181,63,767,14.90
No. 1 Constitutional Amendment,No,NON,084,90,93,61,244,13.85
No. 1 Constitutional Amendment,No,NON,085,249,188,70,507,21.14
No. 1 Constitutional Amendment,No,NON,086,84,76,41,201,10.32
No. 1 Constitutional Amendment,No,NON,087,372,286,76,734,18.31
No. 1 Constitutional Amendment,No,NON,088,-,-,-,75,12.56
No. 1 Constitutional Amendment,No,NON,089,-,-,-,126,10.77
No. 1 Constitutional Amendment,No,NON,090,408,379,89,876,18.77
No. 1 Constitutional Amendment,No,NON,091,283,124,61,468,17.50
No. 1 Constitutional Amendment,No,NON,092,85,86,41,212,12.13
No. 1 Constitutional Amendment,No,NON,093,164,109,68,341,15.22
No. 1 Constitutional Amendment,No,NON,094,127,105,55,287,16.02
No. 1 Constitutional Amendment,No,NON,095,279,159,57,495,18.93
No. 1 Constitutional Amendment,No,NON,096,209,154,87,450,21.69
No. 1 Constitutional Amendment,No,NON,097,218,133,61,412,12.56
No. 1 Constitutional Amendment,No,NON,098,220,133,60,413,19.61
No. 1 Constitutional Amendment,No,NON,099,280,250,76,606,21.79
No. 1 Constitutional Amendment,No,NON,100,-,-,-,217,12.44
No. 1 Constitutional Amendment,No,NON,101,289,202,88,579,19.83
No. 1 Constitutional Amendment,No,NON,102,146,71,45,262,14.62
No. 1 Constitutional Amendment,No,NON,103,158,125,61,344,18.72
No. 1 Constitutional Amendment,No,NON,104,-,-,-,67,9.32
No. 1 Constitutional Amendment,No,NON,105,297,135,68,500,18.64
No. 1 Constitutional Amendment,No,NON,106,247,138,61,446,16.27
No. 1 Constitutional Amendment,No,NON,107,392,314,83,789,17.73
No. 1 Constitutional Amendment,No,NON,108,303,175,57,535,12.04
No. 1 Constitutional Amendment,No,NON,109,452,321,60,833,18.12
No. 1 Constitutional Amendment,No,NON,110,-,-,-,333,15.60
No. 1 Constitutional Amendment,No,NON,111,249,152,41,442,13.70
No. 1 Constitutional Amendment,OVER VOTES,STATS,001,-,-,-,2,0.07
No. 1 Constitutional Amendment,OVER VOTES,STATS,002,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,003,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,004,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,005,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,006,-,-,-,1,0.01
No. 1 Constitutional Amendment,OVER VOTES,STATS,007,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,008,-,-,-,4,0.09
No. 1 Constitutional Amendment,OVER VOTES,STATS,009,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,010,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,011,-,-,-,3,0.08
No. 1 Constitutional Amendment,OVER VOTES,STATS,012,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,013,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,014,-,-,-,7,0.13
No. 1 Constitutional Amendment,OVER VOTES,STATS,015,-,-,-,3,0.06
No. 1 Constitutional Amendment,OVER VOTES,STATS,016,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,017,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,018,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,019,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,020,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,021,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,022,-,-,-,2,0.08
No. 1 Constitutional Amendment,OVER VOTES,STATS,023,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,024,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,025,-,-,-,3,0.06
No. 1 Constitutional Amendment,OVER VOTES,STATS,026,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,027,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,028,-,-,-,1,0.03
No. 1 Constitutional Amendment,OVER VOTES,STATS,029,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,030,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,031,-,-,-,3,0.11
No. 1 Constitutional Amendment,OVER VOTES,STATS,032,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,033,-,-,-,2,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,034,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,035,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,036,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,037,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,038,-,-,-,2,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,039,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,040,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,041,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,042,-,-,-,1,0.03
No. 1 Constitutional Amendment,OVER VOTES,STATS,043,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,044,-,-,-,1,0.09
No. 1 Constitutional Amendment,OVER VOTES,STATS,045,-,-,-,2,0.05
No. 1 Constitutional Amendment,OVER VOTES,STATS,046,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,047,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,048,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,049,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,050,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,051,-,-,-,2,0.10
No. 1 Constitutional Amendment,OVER VOTES,STATS,052,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,053,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,054,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,055,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,056,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,057,-,-,-,1,0.06
No. 1 Constitutional Amendment,OVER VOTES,STATS,058,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,059,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,060,-,-,-,1,0.06
No. 1 Constitutional Amendment,OVER VOTES,STATS,061,-,-,-,2,0.20
No. 1 Constitutional Amendment,OVER VOTES,STATS,062,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,063,-,-,-,1,0.09
No. 1 Constitutional Amendment,OVER VOTES,STATS,064,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,065,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,066,-,-,-,2,0.07
No. 1 Constitutional Amendment,OVER VOTES,STATS,067,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,068,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,069,-,-,-,1,0.03
No. 1 Constitutional Amendment,OVER VOTES,STATS,070,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,071,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,072,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,073,-,-,-,3,0.08
No. 1 Constitutional Amendment,OVER VOTES,STATS,074,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,075,-,-,-,2,0.07
No. 1 Constitutional Amendment,OVER VOTES,STATS,076,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,077,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,078,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,079,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,080,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,081,-,-,-,2,0.17
No. 1 Constitutional Amendment,OVER VOTES,STATS,082,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,083,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,084,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,085,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,086,-,-,-,1,0.05
No. 1 Constitutional Amendment,OVER VOTES,STATS,087,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,088,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,089,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,090,-,-,-,1,0.02
No. 1 Constitutional Amendment,OVER VOTES,STATS,091,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,092,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,093,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,094,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,095,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,096,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,097,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,098,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,099,-,-,-,2,0.07
No. 1 Constitutional Amendment,OVER VOTES,STATS,100,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,101,-,-,-,2,0.07
No. 1 Constitutional Amendment,OVER VOTES,STATS,102,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,103,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,104,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,105,-,-,-,1,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,106,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,107,0,0,0,0,0.00
No. 1 Constitutional Amendment,OVER VOTES,STATS,108,-,-,-,2,0.05
No. 1 Constitutional Amendment,OVER VOTES,STATS,109,-,-,-,2,0.04
No. 1 Constitutional Amendment,OVER VOTES,STATS,110,-,-,-,1,0.05
No. 1 Constitutional Amendment,OVER VOTES,STATS,111,-,-,-,1,0.03
No. 1 Constitutional Amendment,UNDER VOTES,STATS,001,103,53,31,187,6.24
No. 1 Constitutional Amendment,UNDER VOTES,STATS,002,-,-,-,37,4.97
No. 1 Constitutional Amendment,UNDER VOTES,STATS,003,40,41,40,121,4.49
No. 1 Constitutional Amendment,UNDER VOTES,STATS,004,-,-,-,39,3.53
No. 1 Constitutional Amendment,UNDER VOTES,STATS,005,-,-,-,118,5.47
No. 1 Constitutional Amendment,UNDER VOTES,STATS,006,204,156,59,419,5.48
No. 1 Constitutional Amendment,UNDER VOTES,STATS,007,114,100,53,267,4.38
No. 1 Constitutional Amendment,UNDER VOTES,STATS,008,-,-,-,205,4.49
No. 1 Constitutional Amendment,UNDER VOTES,STATS,009,-,-,-,51,7.88
No. 1 Constitutional Amendment,UNDER VOTES,STATS,010,-,-,-,37,4.34
No. 1 Constitutional Amendment,UNDER VOTES,STATS,011,86,57,31,174,4.59
No. 1 Constitutional Amendment,UNDER VOTES,STATS,012,-,-,-,109,5.12
No. 1 Constitutional Amendment,UNDER VOTES,STATS,013,53,67,52,172,6.25
No. 1 Constitutional Amendment,UNDER VOTES,STATS,014,100,114,64,278,5.31
No. 1 Constitutional Amendment,UNDER VOTES,STATS,015,126,105,79,310,6.21
No. 1 Constitutional Amendment,UNDER VOTES,STATS,016,-,-,-,30,4.24
No. 1 Constitutional Amendment,UNDER VOTES,STATS,017,69,66,68,203,4.93
No. 1 Constitutional Amendment,UNDER VOTES,STATS,018,-,-,-,62,6.44
No. 1 Constitutional Amendment,UNDER VOTES,STATS,019,61,38,52,151,4.86
No. 1 Constitutional Amendment,UNDER VOTES,STATS,020,-,-,-,15,3.30
No. 1 Constitutional Amendment,UNDER VOTES,STATS,021,-,-,-,45,6.55
No. 1 Constitutional Amendment,UNDER VOTES,STATS,022,-,-,-,113,4.46
No. 1 Constitutional Amendment,UNDER VOTES,STATS,023,-,-,-,94,5.86
No. 1 Constitutional Amendment,UNDER VOTES,STATS,024,-,-,-,21,7.29
No. 1 Constitutional Amendment,UNDER VOTES,STATS,025,142,111,47,300,5.63
No. 1 Constitutional Amendment,UNDER VOTES,STATS,026,40,64,58,162,7.63
No. 1 Constitutional Amendment,UNDER VOTES,STATS,027,79,131,117,327,6.45
No. 1 Constitutional Amendment,UNDER VOTES,STATS,028,72,67,52,191,6.23
No. 1 Constitutional Amendment,UNDER VOTES,STATS,029,-,-,-,89,8.55
No. 1 Constitutional Amendment,UNDER VOTES,STATS,030,54,76,31,161,6.54
No. 1 Constitutional Amendment,UNDER VOTES,STATS,031,43,51,73,167,5.88
No. 1 Constitutional Amendment,UNDER VOTES,STATS,032,59,59,35,153,6.11
No. 1 Constitutional Amendment,UNDER VOTES,STATS,033,133,75,63,271,5.73
No. 1 Constitutional Amendment,UNDER VOTES,STATS,034,63,39,34,136,4.92
No. 1 Constitutional Amendment,UNDER VOTES,STATS,035,121,132,39,292,4.66
No. 1 Constitutional Amendment,UNDER VOTES,STATS,036,115,115,77,307,4.87
No. 1 Constitutional Amendment,UNDER VOTES,STATS,037,-,-,-,131,6.16
No. 1 Constitutional Amendment,UNDER VOTES,STATS,038,111,92,49,252,4.86
No. 1 Constitutional Amendment,UNDER VOTES,STATS,039,-,-,-,34,4.45
No. 1 Constitutional Amendment,UNDER VOTES,STATS,040,-,-,-,48,7.31
No. 1 Constitutional Amendment,UNDER VOTES,STATS,041,-,-,-,110,6.85
No. 1 Constitutional Amendment,UNDER VOTES,STATS,042,90,108,33,231,5.83
No. 1 Constitutional Amendment,UNDER VOTES,STATS,043,-,-,-,33,5.74
No. 1 Constitutional Amendment,UNDER VOTES,STATS,044,-,-,-,67,6.09
No. 1 Constitutional Amendment,UNDER VOTES,STATS,045,74,73,46,193,4.73
No. 1 Constitutional Amendment,UNDER VOTES,STATS,046,-,-,-,166,5.86
No. 1 Constitutional Amendment,UNDER VOTES,STATS,047,-,-,-,52,4.95
No. 1 Constitutional Amendment,UNDER VOTES,STATS,048,-,-,-,100,5.61
No. 1 Constitutional Amendment,UNDER VOTES,STATS,049,90,62,95,247,6.12
No. 1 Constitutional Amendment,UNDER VOTES,STATS,050,-,-,-,134,6.79
No. 1 Constitutional Amendment,UNDER VOTES,STATS,051,51,49,33,133,6.33
No. 1 Constitutional Amendment,UNDER VOTES,STATS,052,-,-,-,265,6.50
No. 1 Constitutional Amendment,UNDER VOTES,STATS,053,34,60,38,132,7.63
No. 1 Constitutional Amendment,UNDER VOTES,STATS,054,54,73,35,162,6.42
No. 1 Constitutional Amendment,UNDER VOTES,STATS,055,-,-,-,191,5.11
No. 1 Constitutional Amendment,UNDER VOTES,STATS,056,-,-,-,32,5.68
No. 1 Constitutional Amendment,UNDER VOTES,STATS,057,36,38,40,114,6.83
No. 1 Constitutional Amendment,UNDER VOTES,STATS,058,-,-,-,80,7.01
No. 1 Constitutional Amendment,UNDER VOTES,STATS,059,123,137,52,312,6.60
No. 1 Constitutional Amendment,UNDER VOTES,STATS,060,-,-,-,84,4.92
No. 1 Constitutional Amendment,UNDER VOTES,STATS,061,-,-,-,52,5.19
No. 1 Constitutional Amendment,UNDER VOTES,STATS,062,85,61,35,181,4.40
No. 1 Constitutional Amendment,UNDER VOTES,STATS,063,-,-,-,69,5.89
No. 1 Constitutional Amendment,UNDER VOTES,STATS,064,-,-,-,85,5.63
No. 1 Constitutional Amendment,UNDER VOTES,STATS,065,66,59,31,156,5.08
No. 1 Constitutional Amendment,UNDER VOTES,STATS,066,77,89,40,206,7.30
No. 1 Constitutional Amendment,UNDER VOTES,STATS,067,-,-,-,118,4.38
No. 1 Constitutional Amendment,UNDER VOTES,STATS,068,-,-,-,162,7.22
No. 1 Constitutional Amendment,UNDER VOTES,STATS,069,-,-,-,157,4.69
No. 1 Constitutional Amendment,UNDER VOTES,STATS,070,-,-,-,152,4.77
No. 1 Constitutional Amendment,UNDER VOTES,STATS,071,-,-,-,63,5.14
No. 1 Constitutional Amendment,UNDER VOTES,STATS,072,48,48,52,148,6.72
No. 1 Constitutional Amendment,UNDER VOTES,STATS,073,91,50,31,172,4.33
No. 1 Constitutional Amendment,UNDER VOTES,STATS,074,-,-,-,4,3.45
No. 1 Constitutional Amendment,UNDER VOTES,STATS,075,76,44,31,151,5.62
No. 1 Constitutional Amendment,UNDER VOTES,STATS,076,-,-,-,97,4.35
No. 1 Constitutional Amendment,UNDER VOTES,STATS,077,-,-,-,145,5.96
No. 1 Constitutional Amendment,UNDER VOTES,STATS,078,-,-,-,142,6.23
No. 1 Constitutional Amendment,UNDER VOTES,STATS,079,-,-,-,63,5.30
No. 1 Constitutional Amendment,UNDER VOTES,STATS,080,-,-,-,65,7.09
No. 1 Constitutional Amendment,UNDER VOTES,STATS,081,-,-,-,75,6.34
No. 1 Constitutional Amendment,UNDER VOTES,STATS,082,70,41,70,181,6.37
No. 1 Constitutional Amendment,UNDER VOTES,STATS,083,129,92,42,263,5.11
No. 1 Constitutional Amendment,UNDER VOTES,STATS,084,-,-,-,130,7.38
No. 1 Constitutional Amendment,UNDER VOTES,STATS,085,44,49,32,125,5.21
No. 1 Constitutional Amendment,UNDER VOTES,STATS,086,-,-,-,112,5.75
No. 1 Constitutional Amendment,UNDER VOTES,STATS,087,81,79,42,202,5.04
No. 1 Constitutional Amendment,UNDER VOTES,STATS,088,-,-,-,29,4.86
No. 1 Constitutional Amendment,UNDER VOTES,STATS,089,-,-,-,72,6.15
No. 1 Constitutional Amendment,UNDER VOTES,STATS,090,107,86,38,231,4.95
No. 1 Constitutional Amendment,UNDER VOTES,STATS,091,-,-,-,117,4.38
No. 1 Constitutional Amendment,UNDER VOTES,STATS,092,-,-,-,96,5.49
No. 1 Constitutional Amendment,UNDER VOTES,STATS,093,58,38,33,129,5.76
No. 1 Constitutional Amendment,UNDER VOTES,STATS,094,43,30,30,103,5.75
No. 1 Constitutional Amendment,UNDER VOTES,STATS,095,-,-,-,120,4.59
