Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1520,271,276,380,927,74.28
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1530,333,273,437,1043,73.76
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1540,281,253,497,1031,73.85
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1550,447,625,567,1639,72.01
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1560,314,441,264,1019,75.20
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1570,493,565,239,1297,70.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1580,268,325,328,921,72.58
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1590,359,465,282,1106,72.72
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1600,456,541,307,1304,71.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,1610,540,717,396,1653,72.76
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2500,296,229,264,789,71.73
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2510,100,117,114,331,76.98
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2520,328,441,292,1061,77.45
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2530,193,471,155,819,72.29
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2540,183,250,197,630,73.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2550,328,304,218,850,73.91
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2551,152,169,234,555,74.30
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2560,172,267,146,585,74.62
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2570,548,519,442,1509,75.04
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2580,540,355,147,1042,76.84
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2590,148,190,167,505,74.70
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2600,843,740,599,2182,77.08
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2610,530,306,120,956,80.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2620,120,65,31,216,77.70
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2621,-,-,-,7,77.78
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,2630,111,106,97,314,79.90
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3510,247,214,355,816,70.65
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3520,314,416,401,1131,74.31
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3530,916,613,519,2048,76.42
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3540,493,319,455,1267,77.44
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3550,2102,2481,220,4803,76.14
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3560,197,293,180,670,75.28
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3570,403,664,342,1409,73.62
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3580,600,933,483,2016,72.23
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3590,327,476,462,1265,72.78
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3600,286,400,295,981,75.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3610,122,130,173,425,72.53
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3620,451,381,238,1070,76.05
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3621,418,287,223,928,75.82
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3622,445,312,286,1043,75.63
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3630,329,544,283,1156,73.12
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3640,261,480,291,1032,76.67
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3650,240,488,240,968,73.56
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3660,374,483,335,1192,74.50
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3670,1068,1253,427,2748,76.46
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3680,301,354,147,802,74.95
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3690,642,821,600,2063,75.57
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3700,448,599,374,1421,74.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3710,638,931,491,2060,74.85
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3720,185,264,126,575,74.19
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3721,-,-,-,63,70.79
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3730,330,577,314,1221,73.33
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3740,369,446,220,1035,72.99
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3750,417,545,308,1270,71.83
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3760,354,428,271,1053,73.84
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3770,320,535,262,1117,75.99
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3780,680,831,611,2122,73.99
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3790,100,251,83,434,77.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3800,329,469,303,1101,75.05
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3810,339,402,343,1084,73.89
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3820,338,237,256,831,75.00
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3830,248,184,234,666,75.77
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,3840,459,529,306,1294,75.85
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4500,401,484,235,1120,73.98
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4510,687,705,192,1584,75.21
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4520,566,736,360,1662,75.44
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4521,-,-,-,76,67.26
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4530,214,83,279,576,76.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4540,142,185,212,539,76.78
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4550,418,364,264,1046,79.91
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4560,540,502,307,1349,76.47
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4570,488,193,372,1053,76.69
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4580,582,737,374,1693,77.87
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4590,700,616,403,1719,78.93
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4600,309,266,82,657,76.57
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4610,688,444,268,1400,74.75
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4620,828,403,317,1548,76.33
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4630,231,155,160,546,75.31
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4640,770,925,202,1897,77.43
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4650,620,312,112,1044,76.93
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4651,1688,1061,408,3157,73.95
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4652,325,189,61,575,74.19
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4653,317,232,66,615,77.75
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4654,1316,789,456,2561,83.28
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4660,667,626,181,1474,76.97
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4670,802,1102,246,2150,76.70
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4680,422,352,288,1062,76.24
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4690,497,548,370,1415,72.71
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4700,159,171,58,388,76.08
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4710,569,762,489,1820,74.99
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4720,193,209,129,531,75.21
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4730,242,234,121,597,76.25
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4740,207,108,197,512,74.20
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4750,449,526,211,1186,76.07
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4760,225,80,121,426,78.45
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4770,289,337,155,781,73.96
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",Yes,NON,4771,113,118,52,283,75.87
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0001,84,80,92,256,32.82
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0002,35,40,50,125,27.00
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0003,157,178,112,447,24.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0004,266,234,196,696,23.47
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0005,133,195,155,483,32.50
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0006,190,153,112,455,25.17
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0007,159,142,96,397,21.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0008,94,83,85,262,23.58
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0009,89,102,106,297,22.78
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0010,59,59,58,176,20.80
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0011,39,56,55,150,24.08
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0012,111,165,132,408,23.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0013,-,-,-,68,22.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0014,253,290,196,739,26.95
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0015,161,174,120,455,26.70
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0016,133,139,154,426,27.68
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0017,117,97,85,299,24.49
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0018,213,236,141,590,21.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0019,65,94,104,263,22.18
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0040,159,248,128,535,24.42
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0050,80,122,34,236,24.79
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0060,-,-,-,86,32.09
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,0070,-,-,-,64,30.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1500,-,-,-,105,27.93
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1510,57,43,111,211,29.10
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1520,59,109,153,321,25.72
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1530,114,89,168,371,26.24
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1540,94,80,191,365,26.15
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1550,135,272,230,637,27.99
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1560,84,154,98,336,24.80
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1570,149,262,129,540,29.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1580,75,142,131,348,27.42
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1590,116,175,124,415,27.28
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1600,147,222,140,509,28.08
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,1610,153,310,156,619,27.24
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2500,96,94,121,311,28.27
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2510,32,35,32,99,23.02
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2520,72,147,90,309,22.55
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2530,47,178,89,314,27.71
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2540,48,94,84,226,26.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2550,81,120,99,300,26.09
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2551,39,65,88,192,25.70
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2560,37,97,65,199,25.38
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2570,132,183,187,502,24.96
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2580,153,115,46,314,23.16
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2590,46,68,57,171,25.30
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2600,215,232,202,649,22.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2610,-,-,-,233,19.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2620,-,-,-,62,22.30
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2621,-,-,-,2,22.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,2630,-,-,-,79,20.10
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3510,84,75,180,339,29.35
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3520,87,159,145,391,25.69
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3530,264,180,188,632,23.58
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3540,135,77,157,369,22.56
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3550,641,793,71,1505,23.86
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3560,57,108,55,220,24.72
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3570,103,260,142,505,26.38
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3580,221,339,215,775,27.77
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3590,111,169,193,473,27.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3600,66,136,118,320,24.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3610,-,-,-,161,27.47
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3620,132,100,105,337,23.95
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3621,103,88,105,296,24.18
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3622,140,118,78,336,24.37
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3630,112,205,108,425,26.88
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3640,76,142,96,314,23.33
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3650,85,169,94,348,26.44
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3660,103,178,127,408,25.50
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3670,255,426,165,846,23.54
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3680,85,120,63,268,25.05
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3690,188,255,224,667,24.43
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3700,125,227,137,489,25.60
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3710,202,298,192,692,25.15
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3720,55,108,37,200,25.81
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3721,-,-,-,26,29.21
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3730,91,226,127,444,26.67
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3740,105,175,103,383,27.01
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3750,143,213,142,498,28.17
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3760,136,154,83,373,26.16
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3770,90,154,109,353,24.01
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3780,204,310,232,746,26.01
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3790,-,-,-,128,22.78
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3800,73,171,122,366,24.95
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3810,104,141,138,383,26.11
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3820,96,96,85,277,25.00
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3830,56,59,98,213,24.23
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,3840,123,177,112,412,24.15
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4500,120,187,87,394,26.02
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4510,210,232,80,522,24.79
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4520,157,244,140,541,24.56
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4521,-,-,-,37,32.74
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4530,-,-,-,176,23.40
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4540,38,50,75,163,23.22
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4550,71,116,76,263,20.09
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4560,137,165,113,415,23.53
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4570,125,58,137,320,23.31
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4580,150,227,104,481,22.13
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4590,134,207,118,459,21.07
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4600,-,-,-,201,23.43
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4610,221,157,95,473,25.25
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4620,222,134,124,480,23.67
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4630,65,42,72,179,24.69
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4640,201,291,61,553,22.57
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4650,180,88,45,313,23.07
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4651,527,408,177,1112,26.05
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4652,-,-,-,200,25.81
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4653,-,-,-,176,22.25
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4654,271,130,113,514,16.72
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4660,194,180,67,441,23.03
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4670,225,348,80,653,23.30
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4680,108,122,101,331,23.76
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4690,148,202,181,531,27.29
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4700,37,53,32,122,23.92
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4710,169,246,192,607,25.01
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4720,61,67,47,175,24.79
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4730,60,77,49,186,23.75
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4740,58,37,83,178,25.80
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4750,136,181,56,373,23.93
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4760,-,-,-,117,21.55
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4770,75,149,51,275,26.04
"No. 5 Constitutional Amendment Article VII, Section 4 and Article XII",No,NON,4771,-,-,-,90,24.13
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0001,240,221,244,705,86.19
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0002,165,132,135,432,88.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0003,612,664,433,1709,90.71
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0004,1187,990,677,2854,91.86
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0005,444,511,365,1320,84.24
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0006,722,584,447,1753,90.88
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0007,760,589,371,1720,90.24
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0008,395,338,318,1051,91.00
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0009,465,397,389,1251,92.26
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0010,338,262,218,818,91.60
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0011,172,227,171,570,88.92
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0012,548,663,463,1674,92.38
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0013,139,109,54,302,93.21
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0014,972,1023,565,2560,88.58
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0015,619,589,400,1608,90.13
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0016,440,515,466,1421,88.04
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0017,428,437,313,1178,91.53
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0018,998,1037,601,2636,90.68
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0019,302,406,429,1137,92.21
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0040,684,938,517,2139,93.00
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0050,341,423,167,931,90.56
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0060,45,76,117,238,83.80
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,0070,44,112,38,194,90.23
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1500,87,45,244,376,92.38
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1510,199,103,388,690,90.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1520,313,380,509,1202,91.62
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1530,419,347,577,1343,90.19
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1540,371,329,658,1358,93.01
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1550,571,837,758,2166,90.74
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1560,375,572,356,1303,91.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1570,600,765,352,1717,89.29
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1580,333,434,428,1195,90.33
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1590,442,595,392,1429,89.82
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1600,585,735,435,1755,91.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,1610,671,965,517,2153,90.23
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2500,360,299,354,1013,86.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2510,119,141,138,398,87.86
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2520,388,557,357,1302,90.23
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2530,233,608,222,1063,89.40
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2540,225,332,258,815,89.96
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2550,401,405,291,1097,90.36
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2551,189,217,304,710,90.45
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2560,201,342,184,727,88.98
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2570,636,665,593,1894,91.28
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2580,672,456,181,1309,92.44
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2590,184,245,200,629,89.22
