Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 102,265,791,141,1197,55.73
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 103,292,575,143,1010,57.32
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 104,336,962,236,1534,58.64
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 105,592,1472,308,2372,50.10
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 106,433,1305,436,2174,61.55
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 107,600,1840,513,2953,55.92
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 108,211,497,97,805,54.36
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 109,335,953,221,1509,55.46
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 110,84,171,81,336,60.32
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 111,257,683,156,1096,53.54
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 201,396,1223,256,1875,52.08
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 202,265,826,344,1435,57.79
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 203,487,1182,501,2170,55.05
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 204,338,880,347,1565,59.87
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 205,599,1496,397,2492,55.05
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 206,108,205,143,456,51.94
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 207,239,431,188,858,36.02
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 208,107,388,210,705,62.95
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 209,225,742,270,1237,53.20
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 301,168,332,113,613,53.54
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 302,609,1414,576,2599,55.62
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 303,109,295,165,569,46.68
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 304,382,870,356,1608,52.24
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 305,585,1222,367,2174,52.16
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 306,270,472,168,910,53.75
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 307,414,1325,252,1991,55.51
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 308,281,578,105,964,54.46
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 309,513,1020,274,1807,49.92
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 401,483,1194,237,1914,51.91
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 402,701,1531,263,2495,53.40
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 403,551,1282,211,2044,56.37
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 404,330,600,150,1080,57.88
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 405,483,1140,213,1836,53.06
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 406,623,1321,474,2418,52.95
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 407,93,170,51,314,54.23
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 408,738,1548,595,2881,54.42
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 409,-,-,-,102,47.00
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 410,733,1203,198,2134,52.86
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 501,500,959,212,1671,56.00
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 502,630,1171,396,2197,48.14
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 503,199,295,92,586,47.45
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 504,365,581,323,1269,50.84
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 505,315,523,212,1050,43.70
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 506,124,178,84,386,38.52
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 507,116,177,116,409,35.05
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 508,440,860,324,1624,48.29
St. Johns Soil and Water Conservation District Group 4,Charles C. Owen,,PCT 509,465,1152,207,1824,48.90
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 101,507,865,151,1523,45.75
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 102,366,516,69,951,44.27
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 103,363,317,72,752,42.68
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 104,417,563,102,1082,41.36
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 105,982,1204,177,2363,49.90
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 106,454,681,223,1358,38.45
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 107,826,1190,312,2328,44.08
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 108,272,357,47,676,45.64
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 109,437,615,160,1212,44.54
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 110,74,105,42,221,39.68
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 111,390,469,92,951,46.46
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 201,594,958,173,1725,47.92
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 202,355,544,149,1048,42.21
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 203,707,725,340,1772,44.95
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 204,361,491,197,1049,40.13
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 205,774,960,301,2035,44.95
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 206,142,179,101,422,48.06
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 207,569,690,265,1524,63.98
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 208,119,181,115,415,37.05
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 209,355,540,193,1088,46.80
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 301,230,235,67,532,46.46
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 302,870,899,305,2074,44.38
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 303,271,242,137,650,53.32
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 304,659,609,202,1470,47.76
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 305,956,765,273,1994,47.84
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 306,406,278,99,783,46.25
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 307,738,728,130,1596,44.49
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 308,380,361,65,806,45.54
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 309,911,749,153,1813,50.08
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 401,661,931,181,1773,48.09
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 402,926,1067,184,2177,46.60
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 403,686,782,114,1582,43.63
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 404,319,384,83,786,42.12
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 405,668,802,154,1624,46.94
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 406,920,989,240,2149,47.05
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 407,-,-,-,265,45.77
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 408,984,1052,377,2413,45.58
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 409,-,-,-,115,53.00
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 410,1174,623,106,1903,47.14
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 501,636,569,108,1313,44.00
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 502,1036,958,373,2367,51.86
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 503,339,226,84,649,52.55
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 504,596,423,208,1227,49.16
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 505,615,520,218,1353,56.30
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 506,340,197,79,616,61.48
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 507,353,273,132,758,64.95
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 508,773,748,218,1739,51.71
St. Johns Soil and Water Conservation District Group 4,Brenda A. Stratton,,PCT 509,810,966,130,1906,51.10
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 205,-,-,-,134,61.47
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 206,93,227,167,487,56.56
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 207,235,447,179,861,36.50
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 301,152,299,97,548,57.38
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 302,160,302,144,606,49.43
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 303,84,317,180,581,48.10
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 304,72,192,64,328,48.96
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 308,179,513,96,788,44.42
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 309,420,947,272,1639,44.25
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 408,221,599,269,1089,54.13
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 409,-,-,-,123,57.48
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 502,520,1138,443,2101,48.32
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 503,154,265,92,511,41.24
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 504,296,538,335,1169,46.41
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 505,279,520,246,1045,43.34
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 506,97,147,82,326,32.15
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 507,95,163,110,368,31.27
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 508,319,777,326,1422,41.90
"St. Augustine Port, Waterway and Beach District Group 2",Bobby Stewart,,PCT 509,351,1038,185,1574,40.80
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 205,-,-,-,84,38.53
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 206,155,151,68,374,43.44
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 207,567,661,270,1498,63.50
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 301,180,175,52,407,42.62
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 302,280,253,87,620,50.57
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 303,290,221,116,627,51.90
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 304,154,136,52,342,51.04
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 308,477,437,72,986,55.58
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 309,1029,873,163,2065,55.75
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 408,419,389,115,923,45.87
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 409,-,-,-,91,42.52
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 502,1081,873,293,2247,51.68
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 503,392,257,79,728,58.76
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 504,679,462,209,1350,53.59
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 505,650,520,196,1366,56.66
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 506,375,223,90,688,67.85
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 507,373,290,146,809,68.73
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 508,896,852,224,1972,58.10
"St. Augustine Port, Waterway and Beach District Group 2",Jane West,,PCT 509,959,1160,165,2284,59.20
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 205,-,-,-,98,47.57
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 206,112,186,129,427,51.63
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 207,298,437,201,936,42.16
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 301,157,189,74,420,45.16
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 302,193,245,131,569,48.93
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 303,152,235,140,527,45.47
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 304,89,147,59,295,46.90
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 308,294,446,83,823,49.22
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 309,566,792,174,1532,45.31
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 408,267,461,195,923,48.10
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 409,-,-,-,109,52.91
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 502,723,963,350,2036,49.14
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 503,230,246,83,559,50.22
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 504,367,502,230,1099,47.03
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 505,364,470,205,1039,46.72
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 506,211,165,90,466,51.27
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 507,183,191,120,494,46.69
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 508,496,652,252,1400,43.40
"St. Augustine Port, Waterway and Beach District Group 4",Roy Jaeger,,PCT 509,566,910,147,1623,45.18
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 205,-,-,-,108,52.43
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 206,120,175,105,400,48.37
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 207,444,612,228,1284,57.84
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 301,163,275,72,510,54.84
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 302,213,279,102,594,51.07
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 303,193,282,157,632,54.53
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 304,115,175,44,334,53.10
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 308,290,473,86,849,50.78
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 309,693,899,257,1849,54.69
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 408,317,493,186,996,51.90
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 409,-,-,-,97,47.09
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 502,751,990,366,2107,50.86
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 503,237,240,77,554,49.78
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 504,493,442,303,1238,52.97
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 505,461,509,215,1185,53.28
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 506,202,168,73,443,48.73
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 507,229,217,118,564,53.31
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 508,604,912,310,1826,56.60
"St. Augustine Port, Waterway and Beach District Group 4",Christopher K. Way,,PCT 509,603,1171,195,1969,54.82
Brandy Creek Community Development District Seat 2,Clarence Blalock,,PCT 201,95,336,91,522,57.49
Brandy Creek Community Development District Seat 2,Terrence Roese,,PCT 201,103,242,41,386,42.51
Brandy Creek Community Development District Seat 4,Charles E. Dicey,,PCT 201,75,234,47,356,39.25
Brandy Creek Community Development District Seat 4,Shawn Jolly,,PCT 201,121,345,85,551,60.75
Rivers Edge Community Development District Seat 3,Robert ''Bob'' Cameron,,PCT 109,225,483,113,821,56.74
Rivers Edge Community Development District Seat 3,Darryl Howard,,PCT 109,207,349,70,626,43.26
Rivers Edge Community Development District Seat 5,Fred Baron,,PCT 109,189,458,97,744,51.49
Rivers Edge Community Development District Seat 5,Julio Caballero,,PCT 109,240,372,89,701,48.51
Sweetwater Creek Community Development District Seat 3,Ronald J. Cervelli,,PCT 408,-,-,-,124,11.80
Sweetwater Creek Community Development District Seat 3,Jennifer Hickernell,,PCT 408,113,86,51,250,23.79
Sweetwater Creek Community Development District Seat 3,Brad Nelson,,PCT 408,-,-,-,123,11.70
Sweetwater Creek Community Development District Seat 3,Ian G. Rankin,,PCT 408,-,-,-,165,15.70
Sweetwater Creek Community Development District Seat 3,Charles R. Usina III,,PCT 408,75,226,88,389,37.01
Marshall Creek Community Development District Seat 4,Monique Jamieson Perna,,PCT 408,422,603,237,1262,66.74
Marshall Creek Community Development District Seat 4,Douglas Senecal,,PCT 408,159,313,157,629,33.26
Marshall Creek Community Development District Seat 5,Richard Luciano,,PCT 408,311,475,181,967,53.51
Marshall Creek Community Development District Seat 5,Jeffrey L. Riley,,PCT 408,242,393,205,840,46.49
Tolomato Community Development District Seat 1,Jon Morris,,PCT 405,310,838,157,1305,63.13
Tolomato Community Development District Seat 1,Jon Morris,,PCT 406,543,1140,353,2036,58.14
Tolomato Community Development District Seat 1,Jon Morris,,PCT 410,852,1316,223,2391,60.02
Tolomato Community Development District Seat 1,Andrea Ramirez,,PCT 405,326,363,73,762,36.87
Tolomato Community Development District Seat 1,Andrea Ramirez,,PCT 406,683,658,125,1466,41.86
Tolomato Community Development District Seat 1,Andrea Ramirez,,PCT 410,1035,478,80,1593,39.98
Turnbull Creek Community Development District Seat 2,George M. Jacobs,,PCT 205,149,303,93,545,39.46
Turnbull Creek Community Development District Seat 2,Will Simmons,,PCT 205,245,486,105,836,60.54
Six Mile Creek Community Development District Seat 3,Wendy Hartley,,PCT 204,143,250,57,450,68.39
Six Mile Creek Community Development District Seat 3,Elvis G. Pierre,,PCT 204,44,133,31,208,31.61
Six Mile Creek Community Development District Seat 5,Darren Glynn,,PCT 204,95,148,36,279,42.34
Six Mile Creek Community Development District Seat 5,Rod Morris,,PCT 204,-,-,-,218,33.08
Six Mile Creek Community Development District Seat 5,Eric Wilderman,,PCT 204,-,-,-,162,24.58
Heritage Landing Community Development District Seat 1,Kevin Austin,,PCT 203,208,535,415,1158,64.30
Heritage Landing Community Development District Seat 1,Max Castaneda,,PCT 203,159,285,199,643,35.70
Amendment 1,Yes,,PCT 101,788,2246,411,3445,81.60
Amendment 1,Yes,,PCT 102,584,1410,280,2274,82.69
Amendment 1,Yes,,PCT 103,650,991,255,1896,83.60
Amendment 1,Yes,,PCT 104,662,1721,401,2784,82.46
Amendment 1,Yes,,PCT 105,1414,2921,581,4916,81.00
Amendment 1,Yes,,PCT 106,874,2252,773,3899,86.76
Amendment 1,Yes,,PCT 107,1372,3375,1042,5789,85.43
Amendment 1,Yes,,PCT 108,469,1019,167,1655,84.44
Amendment 1,Yes,,PCT 109,758,1883,464,3105,86.44
Amendment 1,Yes,,PCT 110,163,314,137,614,87.22
Amendment 1,Yes,,PCT 111,642,1317,299,2258,85.37
Amendment 1,Yes,,PCT 201,877,2432,475,3784,83.57
Amendment 1,Yes,,PCT 202,552,1532,548,2632,84.58
Amendment 1,Yes,,PCT 203,1075,2085,943,4103,84.65
Amendment 1,Yes,,PCT 204,647,1470,579,2696,86.91
Amendment 1,Yes,,PCT 205,1272,2618,818,4708,85.32
Amendment 1,Yes,,PCT 206,239,394,256,889,87.50
Amendment 1,Yes,,PCT 207,607,944,420,1971,73.93
Amendment 1,Yes,,PCT 208,186,563,319,1068,84.16
Amendment 1,Yes,,PCT 209,459,1245,474,2178,84.62
Amendment 1,Yes,,PCT 301,357,621,197,1175,86.40
Amendment 1,Yes,,PCT 302,1255,2340,920,4515,82.41
Amendment 1,Yes,,PCT 303,288,500,314,1102,76.53
Amendment 1,Yes,,PCT 304,847,1510,579,2936,79.65
Amendment 1,Yes,,PCT 305,1269,2019,677,3965,79.35
Amendment 1,Yes,,PCT 306,581,838,295,1714,84.23
Amendment 1,Yes,,PCT 307,988,2062,451,3501,82.36
Amendment 1,Yes,,PCT 308,516,942,193,1651,75.80
Amendment 1,Yes,,PCT 309,1136,1817,512,3465,75.56
Amendment 1,Yes,,PCT 401,1090,2357,558,4005,80.15
Amendment 1,Yes,,PCT 402,1520,2933,530,4983,81.70
Amendment 1,Yes,,PCT 403,1298,2419,439,4156,83.76
Amendment 1,Yes,,PCT 404,663,1194,319,2176,81.99
Amendment 1,Yes,,PCT 405,1072,2269,453,3794,82.26
Amendment 1,Yes,,PCT 406,1322,2573,938,4833,80.93
Amendment 1,Yes,,PCT 407,206,351,77,634,81.81
Amendment 1,Yes,,PCT 408,1532,2870,1085,5487,83.09
Amendment 1,Yes,,PCT 409,57,114,39,210,83.33
Amendment 1,Yes,,PCT 410,1677,2079,379,4135,80.43
Amendment 1,Yes,,PCT 501,1058,1632,359,3049,83.24
Amendment 1,Yes,,PCT 502,1402,2223,843,4468,79.99
Amendment 1,Yes,,PCT 503,425,532,175,1132,73.08
Amendment 1,Yes,,PCT 504,837,1030,588,2455,76.84
Amendment 1,Yes,,PCT 505,713,994,435,2142,74.92
Amendment 1,Yes,,PCT 506,340,342,175,857,67.16
Amendment 1,Yes,,PCT 507,303,330,221,854,63.17
Amendment 1,Yes,,PCT 508,960,1468,578,3006,73.05
Amendment 1,Yes,,PCT 509,959,2066,401,3426,74.00
Amendment 1,No,,PCT 101,317,416,44,777,18.40
Amendment 1,No,,PCT 102,-,-,-,476,17.31
Amendment 1,No,,PCT 103,-,-,-,372,16.40
Amendment 1,No,,PCT 104,281,272,39,592,17.54
Amendment 1,No,,PCT 105,549,537,67,1153,19.00
Amendment 1,No,,PCT 106,247,277,71,595,13.24
Amendment 1,No,,PCT 107,412,462,113,987,14.57
Amendment 1,No,,PCT 108,-,-,-,305,15.56
Amendment 1,No,,PCT 109,212,227,48,487,13.56
Amendment 1,No,,PCT 110,-,-,-,90,12.78
Amendment 1,No,,PCT 111,-,-,-,387,14.63
Amendment 1,No,,PCT 201,308,377,59,744,16.43
Amendment 1,No,,PCT 202,188,233,59,480,15.42
Amendment 1,No,,PCT 203,339,310,95,744,15.35
Amendment 1,No,,PCT 204,187,170,49,406,13.09
Amendment 1,No,,PCT 205,354,375,81,810,14.68
Amendment 1,No,,PCT 206,-,-,-,127,12.50
Amendment 1,No,,PCT 207,257,324,114,695,26.07
Amendment 1,No,,PCT 208,78,76,47,201,15.84
Amendment 1,No,,PCT 209,174,169,53,396,15.38
Amendment 1,No,,PCT 301,-,-,-,185,13.60
Amendment 1,No,,PCT 302,459,402,103,964,17.59
Amendment 1,No,,PCT 303,153,136,49,338,23.47
Amendment 1,No,,PCT 304,372,297,81,750,20.35
Amendment 1,No,,PCT 305,539,406,87,1032,20.65
Amendment 1,No,,PCT 306,-,-,-,321,15.77
Amendment 1,No,,PCT 307,368,349,33,750,17.64
Amendment 1,No,,PCT 308,-,-,-,527,24.20
Amendment 1,No,,PCT 309,638,427,56,1121,24.44
Amendment 1,No,,PCT 401,447,478,67,992,19.85
Amendment 1,No,,PCT 402,549,511,56,1116,18.30
Amendment 1,No,,PCT 403,392,366,48,806,16.24
Amendment 1,No,,PCT 404,-,-,-,478,18.01
Amendment 1,No,,PCT 405,415,364,39,818,17.74
Amendment 1,No,,PCT 406,599,438,102,1139,19.07
Amendment 1,No,,PCT 407,-,-,-,141,18.19
Amendment 1,No,,PCT 408,550,461,106,1117,16.91
Amendment 1,No,,PCT 409,-,-,-,42,16.67
Amendment 1,No,,PCT 410,-,-,-,1006,19.57
Amendment 1,No,,PCT 501,323,252,39,614,16.76
Amendment 1,No,,PCT 502,574,431,113,1118,20.01
Amendment 1,No,,PCT 503,228,135,54,417,26.92
Amendment 1,No,,PCT 504,405,263,72,740,23.16
Amendment 1,No,,PCT 505,372,275,70,717,25.08
Amendment 1,No,,PCT 506,238,133,48,419,32.84
Amendment 1,No,,PCT 507,230,188,80,498,36.83
Amendment 1,No,,PCT 508,506,500,103,1109,26.95
Amendment 1,No,,PCT 509,582,575,47,1204,26.00
Amendment 2,Yes,,PCT 101,704,1099,182,1985,46.56
Amendment 2,Yes,,PCT 102,496,663,100,1259,45.43
Amendment 2,Yes,,PCT 103,509,350,63,922,40.21
Amendment 2,Yes,,PCT 104,576,723,146,1445,42.60
Amendment 2,Yes,,PCT 105,1315,1569,250,3134,51.15
Amendment 2,Yes,,PCT 106,645,804,236,1685,37.27
Amendment 2,Yes,,PCT 107,1071,1489,393,2953,43.38
Amendment 2,Yes,,PCT 108,384,489,70,943,47.75
Amendment 2,Yes,,PCT 109,563,730,172,1465,40.58
Amendment 2,Yes,,PCT 110,98,107,51,256,36.01
Amendment 2,Yes,,PCT 111,570,718,146,1434,53.79
Amendment 2,Yes,,PCT 201,794,1220,193,2207,48.34
Amendment 2,Yes,,PCT 202,450,698,207,1355,43.32
Amendment 2,Yes,,PCT 203,892,944,426,2262,46.31
Amendment 2,Yes,,PCT 204,519,573,186,1278,40.74
Amendment 2,Yes,,PCT 205,1074,1243,347,2664,47.79
Amendment 2,Yes,,PCT 206,200,191,111,502,48.98
Amendment 2,Yes,,PCT 207,709,893,383,1985,72.52
Amendment 2,Yes,,PCT 208,151,203,123,477,37.24
Amendment 2,Yes,,PCT 209,476,599,226,1301,49.90
Amendment 2,Yes,,PCT 301,294,263,85,642,46.69
Amendment 2,Yes,,PCT 302,1154,1149,352,2655,47.96
Amendment 2,Yes,,PCT 303,340,316,154,810,55.44
Amendment 2,Yes,,PCT 304,881,811,268,1960,52.35
Amendment 2,Yes,,PCT 305,1352,1079,343,2774,54.88
Amendment 2,Yes,,PCT 306,557,384,130,1071,51.52
